discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_code,country_3_letter_code,index_code
Cycling Mountain Bike,london-2012,cross-country men,Men,SILVER,Athlete,switzerland,CH,SUI,Cycling Mountain Bikelondon-2012MenSILVERSwitzerland
Cycling Mountain Bike,london-2012,cross-country men,Men,BRONZE,Athlete,italy,IT,ITA,Cycling Mountain Bikelondon-2012MenBRONZEItaly
Cycling Mountain Bike,london-2012,cross-country women,Women,GOLD,Athlete,france,FR,FRA,Cycling Mountain Bikelondon-2012WomenGOLDFrance
Cycling Mountain Bike,london-2012,cross-country women,Women,SILVER,Athlete,germany,DE,GER,Cycling Mountain Bikelondon-2012WomenSILVERGermany
Cycling Mountain Bike,london-2012,cross-country women,Women,BRONZE,Athlete,united states,US,USA,Cycling Mountain Bikelondon-2012WomenBRONZEUnited States of America
Football,london-2012,football women,Women,GOLD,GameTeam,united states,US,USA,Footballlondon-2012WomenGOLDUnited States of America
Football,london-2012,football women,Women,SILVER,GameTeam,japan,JP,JPN,Footballlondon-2012WomenSILVERJapan
Football,london-2012,football women,Women,BRONZE,GameTeam,canada,CA,CAN,Footballlondon-2012WomenBRONZECanada
Football,london-2012,football men,Men,GOLD,GameTeam,mexico,MX,MEX,Footballlondon-2012MenGOLDMexico
Football,london-2012,football men,Men,SILVER,GameTeam,brazil,BR,BRA,Footballlondon-2012MenSILVERBrazil
Football,london-2012,football men,Men,BRONZE,GameTeam,south korea,KR,KOR,Footballlondon-2012MenBRONZERepublic of Korea
Water Polo,london-2012,water polo men,Men,GOLD,GameTeam,croatia,HR,CRO,Water Pololondon-2012MenGOLDCroatia
Water Polo,london-2012,water polo men,Men,SILVER,GameTeam,italy,IT,ITA,Water Pololondon-2012MenSILVERItaly
Water Polo,london-2012,water polo men,Men,BRONZE,GameTeam,serbia,RS,SRB,Water Pololondon-2012MenBRONZESerbia
Water Polo,london-2012,water polo women,Women,GOLD,GameTeam,united states,US,USA,Water Pololondon-2012WomenGOLDUnited States of America
Water Polo,london-2012,water polo women,Women,SILVER,GameTeam,spain,ES,ESP,Water Pololondon-2012WomenSILVERSpain
Water Polo,london-2012,water polo women,Women,BRONZE,GameTeam,australia,AU,AUS,Water Pololondon-2012WomenBRONZEAustralia
Volleyball,london-2012,volleyball women,Women,GOLD,GameTeam,brazil,BR,BRA,Volleyballlondon-2012WomenGOLDBrazil
Volleyball,london-2012,volleyball women,Women,SILVER,GameTeam,united states,US,USA,Volleyballlondon-2012WomenSILVERUnited States of America
Volleyball,london-2012,volleyball women,Women,BRONZE,GameTeam,japan,JP,JPN,Volleyballlondon-2012WomenBRONZEJapan
Volleyball,london-2012,volleyball men,Men,GOLD,GameTeam,russia,RU,RUS,Volleyballlondon-2012MenGOLDRussian Federation
Volleyball,london-2012,volleyball men,Men,SILVER,GameTeam,brazil,BR,BRA,Volleyballlondon-2012MenSILVERBrazil
Volleyball,london-2012,volleyball men,Men,BRONZE,GameTeam,italy,IT,ITA,Volleyballlondon-2012MenBRONZEItaly
Handball,london-2012,handball men,Men,GOLD,GameTeam,france,FR,FRA,Handballlondon-2012MenGOLDFrance
Handball,london-2012,handball men,Men,SILVER,GameTeam,sweden,SE,SWE,Handballlondon-2012MenSILVERSweden
Handball,london-2012,handball men,Men,BRONZE,GameTeam,croatia,HR,CRO,Handballlondon-2012MenBRONZECroatia
Handball,london-2012,handball women,Women,GOLD,GameTeam,norway,NO,NOR,Handballlondon-2012WomenGOLDNorway
Handball,london-2012,handball women,Women,SILVER,GameTeam,montenegro,ME,MNE,Handballlondon-2012WomenSILVERMontenegro
Handball,london-2012,handball women,Women,BRONZE,GameTeam,spain,ES,ESP,Handballlondon-2012WomenBRONZESpain
Synchronized Swimming,london-2012,team women,Women,GOLD,GameTeam,russia,RU,RUS,Synchronized Swimminglondon-2012WomenGOLDRussian Federation
Synchronized Swimming,london-2012,team women,Women,SILVER,GameTeam,china,CN,CHN,Synchronized Swimminglondon-2012WomenSILVERPeople's Republic of China
Synchronized Swimming,london-2012,team women,Women,BRONZE,GameTeam,spain,ES,ESP,Synchronized Swimminglondon-2012WomenBRONZESpain
Synchronized Swimming,london-2012,duet women,Women,SILVER,GameTeam,spain,ES,ESP,Synchronized Swimminglondon-2012WomenSILVERSpain
Synchronized Swimming,london-2012,duet women,Women,BRONZE,GameTeam,china,CN,CHN,Synchronized Swimminglondon-2012WomenBRONZEPeople's Republic of China
Cycling BMX,london-2012,Individual women,Women,GOLD,Athlete,colombia,CO,COL,Cycling BMXlondon-2012WomenGOLDColombia
Cycling BMX,london-2012,Individual women,Women,SILVER,Athlete,new zealand,NZ,NZL,Cycling BMXlondon-2012WomenSILVERNew Zealand
Cycling BMX,london-2012,Individual women,Women,BRONZE,Athlete,netherlands,NL,NED,Cycling BMXlondon-2012WomenBRONZENetherlands
Cycling BMX,london-2012,Individual men,Men,GOLD,Athlete,latvia,LV,LAT,Cycling BMXlondon-2012MenGOLDLatvia
Cycling BMX,london-2012,Individual men,Men,SILVER,Athlete,australia,AU,AUS,Cycling BMXlondon-2012MenSILVERAustralia
Cycling BMX,london-2012,Individual men,Men,BRONZE,Athlete,colombia,CO,COL,Cycling BMXlondon-2012MenBRONZEColombia
Sailing,london-2012,49er - Skiff men,Men,GOLD,GameTeam,australia,AU,AUS,Sailinglondon-2012MenGOLDAustralia
Sailing,london-2012,49er - Skiff men,Men,SILVER,GameTeam,new zealand,NZ,NZL,Sailinglondon-2012MenSILVERNew Zealand
Sailing,london-2012,49er - Skiff men,Men,BRONZE,GameTeam,denmark,DK,DEN,Sailinglondon-2012MenBRONZEDenmark
Sailing,london-2012,470 - Two Person Dinghy men,Men,SILVER,GameTeam,united kingdom,GB,GBR,Sailinglondon-2012MenSILVERGreat Britain
Sailing,london-2012,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,argentina,AR,ARG,Sailinglondon-2012MenBRONZEArgentina
Sailing,london-2012,RSX - Windsurfer men,Men,GOLD,Athlete,netherlands,NL,NED,Sailinglondon-2012MenGOLDNetherlands
Sailing,london-2012,RSX - Windsurfer men,Men,BRONZE,Athlete,poland,PL,POL,Sailinglondon-2012MenBRONZEPoland
Sailing,london-2012,Laser Radial - One Person Dinghy women,Women,GOLD,Athlete,china,CN,CHN,Sailinglondon-2012WomenGOLDPeople's Republic of China
Sailing,london-2012,Laser Radial - One Person Dinghy women,Women,SILVER,Athlete,netherlands,NL,NED,Sailinglondon-2012WomenSILVERNetherlands
Sailing,london-2012,Laser Radial - One Person Dinghy women,Women,BRONZE,Athlete,belgium,BE,BEL,Sailinglondon-2012WomenBRONZEBelgium
Sailing,london-2012,RSX - Windsurfer women,Women,GOLD,Athlete,spain,ES,ESP,Sailinglondon-2012WomenGOLDSpain
Sailing,london-2012,RSX - Windsurfer women,Women,SILVER,Athlete,finland,FI,FIN,Sailinglondon-2012WomenSILVERFinland
Sailing,london-2012,RSX - Windsurfer women,Women,BRONZE,Athlete,poland,PL,POL,Sailinglondon-2012WomenBRONZEPoland
Sailing,london-2012,Star - Keelboat men,Men,GOLD,GameTeam,sweden,SE,SWE,Sailinglondon-2012MenGOLDSweden
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,brazil,BR,BRA,Sailinglondon-2012MenBRONZEBrazil
Sailing,london-2012,Laser - One Person Dinghy men,Men,SILVER,Athlete,cyprus,CY,CYP,Sailinglondon-2012MenSILVERCyprus
Sailing,london-2012,Laser - One Person Dinghy men,Men,BRONZE,Athlete,sweden,SE,SWE,Sailinglondon-2012MenBRONZESweden
Sailing,london-2012,470 - Two Person Dinghy women,Women,GOLD,GameTeam,new zealand,NZ,NZL,Sailinglondon-2012WomenGOLDNew Zealand
Sailing,london-2012,470 - Two Person Dinghy women,Women,SILVER,GameTeam,united kingdom,GB,GBR,Sailinglondon-2012WomenSILVERGreat Britain
Sailing,london-2012,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,netherlands,NL,NED,Sailinglondon-2012WomenBRONZENetherlands
Sailing,london-2012,Elliott 6m - Match Racing women,Women,SILVER,GameTeam,australia,AU,AUS,Sailinglondon-2012WomenSILVERAustralia
Sailing,london-2012,Elliott 6m - Match Racing women,Women,BRONZE,GameTeam,finland,FI,FIN,Sailinglondon-2012WomenBRONZEFinland
Sailing,london-2012,Finn - One Person Dinghy (Heavyweight) men,Men,GOLD,Athlete,united kingdom,GB,GBR,Sailinglondon-2012MenGOLDGreat Britain
Sailing,london-2012,Finn - One Person Dinghy (Heavyweight) men,Men,SILVER,Athlete,denmark,DK,DEN,Sailinglondon-2012MenSILVERDenmark
Sailing,london-2012,Finn - One Person Dinghy (Heavyweight) men,Men,BRONZE,Athlete,france,FR,FRA,Sailinglondon-2012MenBRONZEFrance
Athletics,london-2012,triple jump women,Women,GOLD,Athlete,kazakhstan,KZ,KAZ,Athleticslondon-2012WomenGOLDKazakhstan
Athletics,london-2012,triple jump women,Women,SILVER,Athlete,colombia,CO,COL,Athleticslondon-2012WomenSILVERColombia
Athletics,london-2012,triple jump women,Women,BRONZE,Athlete,ukraine,UA,UKR,Athleticslondon-2012WomenBRONZEUkraine
Athletics,london-2012,50km walk men,Men,GOLD,Athlete,australia,AU,AUS,Athleticslondon-2012MenGOLDAustralia
Athletics,london-2012,50km walk men,Men,SILVER,Athlete,china,CN,CHN,Athleticslondon-2012MenSILVERPeople's Republic of China
Athletics,london-2012,50km walk men,Men,BRONZE,Athlete,ireland,IE,IRL,Athleticslondon-2012MenBRONZEIreland
Athletics,london-2012,3000m steeplechase women,Women,GOLD,Athlete,tunisia,TN,TUN,Athleticslondon-2012WomenGOLDTunisia
Athletics,london-2012,3000m steeplechase women,Women,SILVER,Athlete,ethiopia,ET,ETH,Athleticslondon-2012WomenSILVEREthiopia
Athletics,london-2012,3000m steeplechase women,Women,BRONZE,Athlete,kenya,KE,KEN,Athleticslondon-2012WomenBRONZEKenya
Athletics,london-2012,800m men,Men,GOLD,Athlete,kenya,KE,KEN,Athleticslondon-2012MenGOLDKenya
Athletics,london-2012,800m men,Men,SILVER,Athlete,botswana,BW,BOT,Athleticslondon-2012MenSILVERBotswana
Athletics,london-2012,800m men,Men,BRONZE,Athlete,kenya,KE,KEN,Athleticslondon-2012MenBRONZEKenya
Athletics,london-2012,10000m men,Men,GOLD,Athlete,united kingdom,GB,GBR,Athleticslondon-2012MenGOLDGreat Britain
Athletics,london-2012,10000m men,Men,SILVER,Athlete,united states,US,USA,Athleticslondon-2012MenSILVERUnited States of America
Athletics,london-2012,10000m men,Men,BRONZE,Athlete,ethiopia,ET,ETH,Athleticslondon-2012MenBRONZEEthiopia
Athletics,london-2012,shot put women,Women,GOLD,Athlete,new zealand,NZ,NZL,Athleticslondon-2012WomenGOLDNew Zealand
Athletics,london-2012,shot put women,Women,SILVER,Athlete,china,CN,CHN,Athleticslondon-2012WomenSILVERPeople's Republic of China
Athletics,london-2012,shot put women,Women,BRONZE,Athlete,china,CN,CHN,Athleticslondon-2012WomenBRONZEPeople's Republic of China
Athletics,london-2012,shot put men,Men,GOLD,Athlete,poland,PL,POL,Athleticslondon-2012MenGOLDPoland
Athletics,london-2012,shot put men,Men,SILVER,Athlete,germany,DE,GER,Athleticslondon-2012MenSILVERGermany
Athletics,london-2012,shot put men,Men,BRONZE,Athlete,united states,US,USA,Athleticslondon-2012MenBRONZEUnited States of America
Athletics,london-2012,1500m men,Men,GOLD,Athlete,algeria,DZ,ALG,Athleticslondon-2012MenGOLDAlgeria
Athletics,london-2012,1500m men,Men,BRONZE,Athlete,morocco,MA,MAR,Athleticslondon-2012MenBRONZEMorocco
Athletics,london-2012,triple jump men,Men,GOLD,Athlete,united states,US,USA,Athleticslondon-2012MenGOLDUnited States of America
Athletics,london-2012,triple jump men,Men,BRONZE,Athlete,italy,IT,ITA,Athleticslondon-2012MenBRONZEItaly
Athletics,london-2012,hammer throw men,Men,GOLD,Athlete,hungary,HU,HUN,Athleticslondon-2012MenGOLDHungary
Athletics,london-2012,hammer throw men,Men,SILVER,Athlete,slovenia,SI,SLO,Athleticslondon-2012MenSILVERSlovenia
Athletics,london-2012,hammer throw men,Men,BRONZE,Athlete,japan,JP,JPN,Athleticslondon-2012MenBRONZEJapan
Athletics,london-2012,4x100m relay women,Women,GOLD,GameTeam,united states,US,USA,Athleticslondon-2012WomenGOLDUnited States of America
Athletics,london-2012,4x100m relay women,Women,SILVER,GameTeam,jamaica,JM,JAM,Athleticslondon-2012WomenSILVERJamaica
Athletics,london-2012,20km race walk women,Women,GOLD,Athlete,russia,RU,RUS,Athleticslondon-2012WomenGOLDRussian Federation
Athletics,london-2012,hammer throw women,Women,GOLD,Athlete,poland,PL,POL,Athleticslondon-2012WomenGOLDPoland
Athletics,london-2012,hammer throw women,Women,SILVER,Athlete,germany,DE,GER,Athleticslondon-2012WomenSILVERGermany
Athletics,london-2012,100m men,Men,GOLD,Athlete,jamaica,JM,JAM,Athleticslondon-2012MenGOLDJamaica
Athletics,london-2012,100m men,Men,SILVER,Athlete,jamaica,JM,JAM,Athleticslondon-2012MenSILVERJamaica
Athletics,london-2012,pole vault men,Men,GOLD,Athlete,france,FR,FRA,Athleticslondon-2012MenGOLDFrance
Athletics,london-2012,pole vault men,Men,BRONZE,Athlete,germany,DE,GER,Athleticslondon-2012MenBRONZEGermany
Athletics,london-2012,long jump men,Men,SILVER,Athlete,australia,AU,AUS,Athleticslondon-2012MenSILVERAustralia
Athletics,london-2012,100m hurdles women,Women,GOLD,Athlete,australia,AU,AUS,Athleticslondon-2012WomenGOLDAustralia
Athletics,london-2012,100m hurdles women,Women,SILVER,Athlete,united states,US,USA,Athleticslondon-2012WomenSILVERUnited States of America
Athletics,london-2012,100m hurdles women,Women,BRONZE,Athlete,united states,US,USA,Athleticslondon-2012WomenBRONZEUnited States of America
Athletics,london-2012,100m women,Women,GOLD,Athlete,jamaica,JM,JAM,Athleticslondon-2012WomenGOLDJamaica
Athletics,london-2012,100m women,Women,BRONZE,Athlete,jamaica,JM,JAM,Athleticslondon-2012WomenBRONZEJamaica
Athletics,london-2012,discus throw women,Women,GOLD,Athlete,croatia,HR,CRO,Athleticslondon-2012WomenGOLDCroatia
Athletics,london-2012,discus throw women,Women,BRONZE,Athlete,cuba,CU,CUB,Athleticslondon-2012WomenBRONZECuba
Athletics,london-2012,4x400m relay men,Men,GOLD,GameTeam,bahamas,BS,BAH,Athleticslondon-2012MenGOLDBahamas
Athletics,london-2012,4x400m relay men,Men,BRONZE,GameTeam,trinidad,,TTO,Athleticslondon-2012MenBRONZETrinidad and Tobago
Athletics,london-2012,long jump women,Women,SILVER,Athlete,russia,RU,RUS,Athleticslondon-2012WomenSILVERRussian Federation
Athletics,london-2012,4x100m relay men,Men,SILVER,GameTeam,trinidad,,TTO,Athleticslondon-2012MenSILVERTrinidad and Tobago
Athletics,london-2012,4x100m relay men,Men,BRONZE,GameTeam,france,FR,FRA,Athleticslondon-2012MenBRONZEFrance
Athletics,london-2012,discus throw men,Men,GOLD,Athlete,germany,DE,GER,Athleticslondon-2012MenGOLDGermany
Athletics,london-2012,discus throw men,Men,SILVER,Athlete,iran,IR,IRI,Athleticslondon-2012MenSILVERIslamic Republic of Iran
Athletics,london-2012,discus throw men,Men,BRONZE,Athlete,estonia,EE,EST,Athleticslondon-2012MenBRONZEEstonia
Athletics,london-2012,javelin throw men,Men,GOLD,Athlete,trinidad,,TTO,Athleticslondon-2012MenGOLDTrinidad and Tobago
Athletics,london-2012,javelin throw men,Men,SILVER,Athlete,finland,FI,FIN,Athleticslondon-2012MenSILVERFinland
Athletics,london-2012,javelin throw men,Men,BRONZE,Athlete,czech republic,CZ,CZE,Athleticslondon-2012MenBRONZECzech Republic
Athletics,london-2012,400m women,Women,SILVER,Athlete,united kingdom,GB,GBR,Athleticslondon-2012WomenSILVERGreat Britain
Athletics,london-2012,110m hurdles men,Men,BRONZE,Athlete,jamaica,JM,JAM,Athleticslondon-2012MenBRONZEJamaica
Athletics,london-2012,400m men,Men,GOLD,Athlete,grenada,GD,GRN,Athleticslondon-2012MenGOLDGrenada
Athletics,london-2012,400m men,Men,SILVER,Athlete,dominican republic,DO,DOM,Athleticslondon-2012MenSILVERDominican Republic
Athletics,london-2012,high jump men,Men,SILVER,Athlete,qatar,QA,QAT,Athleticslondon-2012MenSILVERQatar
Athletics,london-2012,high jump men,Men,SILVER,Athlete,canada,CA,CAN,Athleticslondon-2012MenSILVERCanada
Athletics,london-2012,high jump men,Men,SILVER,Athlete,united kingdom,GB,GBR,Athleticslondon-2012MenSILVERGreat Britain
Athletics,london-2012,marathon women,Women,GOLD,Athlete,ethiopia,ET,ETH,Athleticslondon-2012WomenGOLDEthiopia
Athletics,london-2012,marathon women,Women,SILVER,Athlete,kenya,KE,KEN,Athleticslondon-2012WomenSILVERKenya
Athletics,london-2012,marathon women,Women,BRONZE,Athlete,russia,RU,RUS,Athleticslondon-2012WomenBRONZERussian Federation
Athletics,london-2012,400m hurdles women,Women,BRONZE,Athlete,czech republic,CZ,CZE,Athleticslondon-2012WomenBRONZECzech Republic
Athletics,london-2012,heptathlon women,Women,GOLD,Athlete,united kingdom,GB,GBR,Athleticslondon-2012WomenGOLDGreat Britain
Athletics,london-2012,heptathlon women,Women,BRONZE,Athlete,lithuania,LT,LTU,Athleticslondon-2012WomenBRONZELithuania
Athletics,london-2012,3000m steeplechase men,Men,SILVER,Athlete,france,FR,FRA,Athleticslondon-2012MenSILVERFrance
Athletics,london-2012,decathlon men,Men,BRONZE,Athlete,cuba,CU,CUB,Athleticslondon-2012MenBRONZECuba
Athletics,london-2012,1500m women,Women,GOLD,Athlete,bahrain,BH,BRN,Athleticslondon-2012WomenGOLDBahrain
Athletics,london-2012,400m hurdles men,Men,GOLD,Athlete,dominican republic,DO,DOM,Athleticslondon-2012MenGOLDDominican Republic
Athletics,london-2012,400m hurdles men,Men,BRONZE,Athlete,puerto rico,PR,PUR,Athleticslondon-2012MenBRONZEPuerto Rico
Athletics,london-2012,5000m women,Women,BRONZE,Athlete,ethiopia,ET,ETH,Athleticslondon-2012WomenBRONZEEthiopia
Athletics,london-2012,20km walk men,Men,GOLD,Athlete,china,CN,CHN,Athleticslondon-2012MenGOLDPeople's Republic of China
Athletics,london-2012,20km walk men,Men,SILVER,Athlete,guatemala,GT,GUA,Athleticslondon-2012MenSILVERGuatemala
Athletics,london-2012,20km walk men,Men,BRONZE,Athlete,china,CN,CHN,Athleticslondon-2012MenBRONZEPeople's Republic of China
Athletics,london-2012,javelin throw women,Women,GOLD,Athlete,czech republic,CZ,CZE,Athleticslondon-2012WomenGOLDCzech Republic
Athletics,london-2012,javelin throw women,Women,BRONZE,Athlete,germany,DE,GER,Athleticslondon-2012WomenBRONZEGermany
Athletics,london-2012,high jump women,Women,BRONZE,Athlete,spain,ES,ESP,Athleticslondon-2012WomenBRONZESpain
Athletics,london-2012,5000m men,Men,SILVER,Athlete,ethiopia,ET,ETH,Athleticslondon-2012MenSILVEREthiopia
Athletics,london-2012,pole vault women,Women,SILVER,Athlete,cuba,CU,CUB,Athleticslondon-2012WomenSILVERCuba
Athletics,london-2012,800m women,Women,GOLD,Athlete,south africa,ZA,RSA,Athleticslondon-2012WomenGOLDSouth Africa
Athletics,london-2012,marathon men,Men,GOLD,Athlete,uganda,UG,UGA,Athleticslondon-2012MenGOLDUganda
Athletics,london-2012,marathon men,Men,SILVER,Athlete,kenya,KE,KEN,Athleticslondon-2012MenSILVERKenya
Canoe Sprint,london-2012,C1 1000m canoe single men,Men,GOLD,Athlete,germany,DE,GER,Canoe Sprintlondon-2012MenGOLDGermany
Canoe Sprint,london-2012,C1 1000m canoe single men,Men,SILVER,Athlete,spain,ES,ESP,Canoe Sprintlondon-2012MenSILVERSpain
Canoe Sprint,london-2012,C1 1000m canoe single men,Men,BRONZE,Athlete,canada,CA,CAN,Canoe Sprintlondon-2012MenBRONZECanada
Canoe Sprint,london-2012,K2 500m kayak double women,Women,GOLD,GameTeam,germany,DE,GER,Canoe Sprintlondon-2012WomenGOLDGermany
Canoe Sprint,london-2012,K2 500m kayak double women,Women,SILVER,GameTeam,hungary,HU,HUN,Canoe Sprintlondon-2012WomenSILVERHungary
Canoe Sprint,london-2012,K2 500m kayak double women,Women,BRONZE,GameTeam,poland,PL,POL,Canoe Sprintlondon-2012WomenBRONZEPoland
Canoe Sprint,london-2012,K-1 500m (kayak single) women,Women,GOLD,Athlete,hungary,HU,HUN,Canoe Sprintlondon-2012WomenGOLDHungary
Canoe Sprint,london-2012,K-1 500m (kayak single) women,Women,SILVER,Athlete,ukraine,UA,UKR,Canoe Sprintlondon-2012WomenSILVERUkraine
Canoe Sprint,london-2012,K-1 500m (kayak single) women,Women,BRONZE,Athlete,south africa,ZA,RSA,Canoe Sprintlondon-2012WomenBRONZESouth Africa
Canoe Sprint,london-2012,K2 200m kayak double men,Men,GOLD,GameTeam,russia,RU,RUS,Canoe Sprintlondon-2012MenGOLDRussian Federation
Canoe Sprint,london-2012,K2 200m kayak double men,Men,SILVER,GameTeam,belarus,BY,BLR,Canoe Sprintlondon-2012MenSILVERBelarus
Canoe Sprint,london-2012,K2 200m kayak double men,Men,BRONZE,GameTeam,united kingdom,GB,GBR,Canoe Sprintlondon-2012MenBRONZEGreat Britain
Canoe Sprint,london-2012,K2 1000m kayak double men,Men,GOLD,GameTeam,hungary,HU,HUN,Canoe Sprintlondon-2012MenGOLDHungary
Canoe Sprint,london-2012,K2 1000m kayak double men,Men,SILVER,GameTeam,portugal,PT,POR,Canoe Sprintlondon-2012MenSILVERPortugal
Canoe Sprint,london-2012,K2 1000m kayak double men,Men,BRONZE,GameTeam,germany,DE,GER,Canoe Sprintlondon-2012MenBRONZEGermany
Canoe Sprint,london-2012,K-1 200m (kayak single) men,Men,GOLD,Athlete,united kingdom,GB,GBR,Canoe Sprintlondon-2012MenGOLDGreat Britain
Canoe Sprint,london-2012,K-1 200m (kayak single) women,Women,GOLD,Athlete,new zealand,NZ,NZL,Canoe Sprintlondon-2012WomenGOLDNew Zealand
Canoe Sprint,london-2012,K-1 200m (kayak single) women,Women,BRONZE,Athlete,hungary,HU,HUN,Canoe Sprintlondon-2012WomenBRONZEHungary
Canoe Sprint,london-2012,C2 1000m canoe double men,Men,BRONZE,GameTeam,russia,RU,RUS,Canoe Sprintlondon-2012MenBRONZERussian Federation
